key,itemLabel,itemLabelheb,uri
Q109985280,aquaculture harvesting worker,Q109985280,http://www.wikidata.org/entity/Q109985280
Q109985391,aquaculture cage mooring worker,Q109985391,http://www.wikidata.org/entity/Q109985391
Q109987933,park sweeper,Q109987933,http://www.wikidata.org/entity/Q109987933
Q109996967,garden labourer,Q109996967,http://www.wikidata.org/entity/Q109996967
Q110002200,crop production worker,Q110002200,http://www.wikidata.org/entity/Q110002200
Q110007257,livestock worker,Q110007257,http://www.wikidata.org/entity/Q110007257
Q110008026,equine worker,Q110008026,http://www.wikidata.org/entity/Q110008026
Q110008087,poultry catcher,Q110008087,http://www.wikidata.org/entity/Q110008087
Q110008263,vineyard worker,Q110008263,http://www.wikidata.org/entity/Q110008263
Q110041704,museum technician,Q110041704,http://www.wikidata.org/entity/Q110041704
Q110063306,cheesemonger,Q110063306,http://www.wikidata.org/entity/Q110063306
Q110096986,emergency service volunteer,Q110096986,http://www.wikidata.org/entity/Q110096986
Q110141335,Hooters girl,Q110141335,http://www.wikidata.org/entity/Q110141335
Q110148099,swimming pool attendant,Q110148099,http://www.wikidata.org/entity/Q110148099
Q110148239,sewerage cleaner,Q110148239,http://www.wikidata.org/entity/Q110148239
Q110206191,sawmiller,Q110206191,http://www.wikidata.org/entity/Q110206191
Q110206245,mining investor,Q110206245,http://www.wikidata.org/entity/Q110206245
Q110236712,wet nursing,Q110236712,http://www.wikidata.org/entity/Q110236712
Q110244331,bouzouki player,Q110244331,http://www.wikidata.org/entity/Q110244331
Q110272656,counterflow driver,Q110272656,http://www.wikidata.org/entity/Q110272656
Q110278348,gender editor,Q110278348,http://www.wikidata.org/entity/Q110278348
Q110298515,BDSM practitioner,Q110298515,http://www.wikidata.org/entity/Q110298515
Q110315045,member of the house of lords,Q110315045,http://www.wikidata.org/entity/Q110315045
Q110374821,liquor merchant,Q110374821,http://www.wikidata.org/entity/Q110374821
Q110412379,guqin player,Q110412379,http://www.wikidata.org/entity/Q110412379
Q110414116,microwave engineer,Q110414116,http://www.wikidata.org/entity/Q110414116
Q110441926,white nationalist,Q110441926,http://www.wikidata.org/entity/Q110441926
Q110449310,radio executive,Q110449310,http://www.wikidata.org/entity/Q110449310
Q110453707,NFT artist,Q110453707,http://www.wikidata.org/entity/Q110453707
Q110464816,exhibitor,Q110464816,http://www.wikidata.org/entity/Q110464816
Q110482561,web journalist,Q110482561,http://www.wikidata.org/entity/Q110482561
Q110493857,carter,Q110493857,http://www.wikidata.org/entity/Q110493857
Q110498576,master hairdressers,Q110498576,http://www.wikidata.org/entity/Q110498576
Q110509620,transgender rights activist,Q110509620,http://www.wikidata.org/entity/Q110509620
Q110522685,likeer,Q110522685,http://www.wikidata.org/entity/Q110522685
Q110529096,Schalk,Q110529096,http://www.wikidata.org/entity/Q110529096
Q110559725,Taiwan studies scholar,Q110559725,http://www.wikidata.org/entity/Q110559725
Q110581470,magic collector,Q110581470,http://www.wikidata.org/entity/Q110581470
Q110594847,podcast guest,Q110594847,http://www.wikidata.org/entity/Q110594847
Q110624640,medicinal chemist,Q110624640,http://www.wikidata.org/entity/Q110624640
Q110635489,Occidentalist,Q110635489,http://www.wikidata.org/entity/Q110635489
Q110635676,locomotive designer,Q110635676,http://www.wikidata.org/entity/Q110635676
Q110687788,overachiever,Q110687788,http://www.wikidata.org/entity/Q110687788
Q110751065,Full contact fighter,Q110751065,http://www.wikidata.org/entity/Q110751065
Q110776252,councilor for education,Q110776252,http://www.wikidata.org/entity/Q110776252
Q110776779,garden historian,Q110776779,http://www.wikidata.org/entity/Q110776779
Q110778059,youth care worker,Q110778059,http://www.wikidata.org/entity/Q110778059
Q110779725,management professor,Q110779725,http://www.wikidata.org/entity/Q110779725
Q110779750,industrial psychologist,Q110779750,http://www.wikidata.org/entity/Q110779750
Q110794729,fisheries biologist,Q110794729,http://www.wikidata.org/entity/Q110794729
Q110806012,Central Asianist,Q110806012,http://www.wikidata.org/entity/Q110806012
Q110810694,funeral attendant,Q110810694,http://www.wikidata.org/entity/Q110810694
Q110817713,road and water construction engineer,Q110817713,http://www.wikidata.org/entity/Q110817713
Q110818502,taiko player,Q110818502,http://www.wikidata.org/entity/Q110818502
Q110834369,animal ecologist,Q110834369,http://www.wikidata.org/entity/Q110834369
Q110834424,applied linguist,Q110834424,http://www.wikidata.org/entity/Q110834424
Q110834463,chemical physicist,Q110834463,http://www.wikidata.org/entity/Q110834463
Q110844433,crime historian,Q110844433,http://www.wikidata.org/entity/Q110844433
Q110845266,earthquake engineer,Q110845266,http://www.wikidata.org/entity/Q110845266
Q110845441,Egyptian teacher,Q110845441,http://www.wikidata.org/entity/Q110845441
Q110845461,entomology teacher,Q110845461,http://www.wikidata.org/entity/Q110845461
Q110845680,food studies scholar,Q110845680,http://www.wikidata.org/entity/Q110845680
Q110851319,naval architect,Q110851319,http://www.wikidata.org/entity/Q110851319
Q110852978,optical scientist,Q110852978,http://www.wikidata.org/entity/Q110852978
Q110853168,plant taxonomist,Q110853168,http://www.wikidata.org/entity/Q110853168
Q110857028,protein engineer,Q110857028,http://www.wikidata.org/entity/Q110857028
Q110857376,technology journalist,עיתונאי טכנולוגיה,http://www.wikidata.org/entity/Q110857376
Q110857403,underwater photographer,Q110857403,http://www.wikidata.org/entity/Q110857403
Q110857416,Victorianist,Q110857416,http://www.wikidata.org/entity/Q110857416
Q110858578,weather forecaster,Q110858578,http://www.wikidata.org/entity/Q110858578
Q110861666,herbarium curator,Q110861666,http://www.wikidata.org/entity/Q110861666
Q110870281,Láadaná,Q110870281,http://www.wikidata.org/entity/Q110870281
Q110874891,Syrup maker,Q110874891,http://www.wikidata.org/entity/Q110874891
Q110875660,chiromancer,Q110875660,http://www.wikidata.org/entity/Q110875660
Q110929890,diversity trainer,Q110929890,http://www.wikidata.org/entity/Q110929890
Q110935690,Casino Manager,Q110935690,http://www.wikidata.org/entity/Q110935690
Q110954375,indigenous rights activist,Q110954375,http://www.wikidata.org/entity/Q110954375
Q110974141,aquatic scientist,Q110974141,http://www.wikidata.org/entity/Q110974141
Q110990999,Instagrammer,Q110990999,http://www.wikidata.org/entity/Q110990999
Q110994113,delicatessen owner,Q110994113,http://www.wikidata.org/entity/Q110994113
Q110994134,sandwich maker,Q110994134,http://www.wikidata.org/entity/Q110994134
Q110996202,chemical engineering teacher,Q110996202,http://www.wikidata.org/entity/Q110996202
Q110996210,engineering teacher,Q110996210,http://www.wikidata.org/entity/Q110996210
Q110997204,Russian hackers,Q110997204,http://www.wikidata.org/entity/Q110997204
Q110997998,wildlife rehabilitator,Q110997998,http://www.wikidata.org/entity/Q110997998
Q111007953,hostage taker,Q111007953,http://www.wikidata.org/entity/Q111007953
Q111015000,mechanical engineering teacher,Q111015000,http://www.wikidata.org/entity/Q111015000
Q111018205,polymer chemist,Q111018205,http://www.wikidata.org/entity/Q111018205
Q111036008,songbird sporter,Q111036008,http://www.wikidata.org/entity/Q111036008
Q111041011,psychopath,Q111041011,http://www.wikidata.org/entity/Q111041011
Q111045023,college athlete,Q111045023,http://www.wikidata.org/entity/Q111045023
Q111145485,Easter eggs decorator,Q111145485,http://www.wikidata.org/entity/Q111145485
Q111158713,cemeterian,Q111158713,http://www.wikidata.org/entity/Q111158713
Q111160740,Near Eastern studies scholar,Q111160740,http://www.wikidata.org/entity/Q111160740
Q111167543,nasheed singer,Q111167543,http://www.wikidata.org/entity/Q111167543
Q111187336,argillite carver,Q111187336,http://www.wikidata.org/entity/Q111187336
Q111187370,kapa maker,Q111187370,http://www.wikidata.org/entity/Q111187370
Q111193134,immured,Q111193134,http://www.wikidata.org/entity/Q111193134
Q111221756,cupping therapist,Q111221756,http://www.wikidata.org/entity/Q111221756
Q111240862,marine botanist,Q111240862,http://www.wikidata.org/entity/Q111240862
Q111254998,robotics engineer,Q111254998,http://www.wikidata.org/entity/Q111254998
Q111263847,digital creator,Q111263847,http://www.wikidata.org/entity/Q111263847
Q111272876,calibrator,Q111272876,http://www.wikidata.org/entity/Q111272876
Q111286356,Occupation of Catalina Island,Q111286356,http://www.wikidata.org/entity/Q111286356
Q111292436,bilchina,Q111292436,http://www.wikidata.org/entity/Q111292436
Q111305456,fiscorn player,Q111305456,http://www.wikidata.org/entity/Q111305456
Q111363157,bulldozer operator,Q111363157,http://www.wikidata.org/entity/Q111363157
Q111363164,body artist,Q111363164,http://www.wikidata.org/entity/Q111363164
Q111363171,ICT trainer,Q111363171,http://www.wikidata.org/entity/Q111363171
Q111363181,ICT business development manager,Q111363181,http://www.wikidata.org/entity/Q111363181
Q111363206,Chemistry Technician,Q111363206,http://www.wikidata.org/entity/Q111363206
Q111363212,tourist information officer,Q111363212,http://www.wikidata.org/entity/Q111363212
Q111364765,bomb maker,Q111364765,http://www.wikidata.org/entity/Q111364765
Q111438723,extortionist,סחטן,http://www.wikidata.org/entity/Q111438723
Q111438738,pole dancer,Q111438738,http://www.wikidata.org/entity/Q111438738
Q111444598,data management consultant,Q111444598,http://www.wikidata.org/entity/Q111444598
Q111456586,Secretary of State for Emigration,Q111456586,http://www.wikidata.org/entity/Q111456586
Q111459797,Slave rebellion leader,Q111459797,http://www.wikidata.org/entity/Q111459797
Q111507949,poultry scientist,Q111507949,http://www.wikidata.org/entity/Q111507949
Q112703132,theatrical painter,Q112703132,http://www.wikidata.org/entity/Q112703132
Q112791061,recordist,Q112791061,http://www.wikidata.org/entity/Q112791061
Q112811650,audiovisual artist,Q112811650,http://www.wikidata.org/entity/Q112811650
Q112865778,GIF artist,Q112865778,http://www.wikidata.org/entity/Q112865778
Q112866566,pet shop owner,Q112866566,http://www.wikidata.org/entity/Q112866566
Q112876600,nomadism,Q112876600,http://www.wikidata.org/entity/Q112876600
Q112883457,Tokiponist,Q112883457,http://www.wikidata.org/entity/Q112883457
Q112934660,United States Marine,Q112934660,http://www.wikidata.org/entity/Q112934660
Q112972233,Keeper of the Archives (position),Q112972233,http://www.wikidata.org/entity/Q112972233
Q112978310,computer science teacher,Q112978310,http://www.wikidata.org/entity/Q112978310
Q113015162,ichnologist,Q113015162,http://www.wikidata.org/entity/Q113015162
Q113097821,trapero,Q113097821,http://www.wikidata.org/entity/Q113097821
Q113112649,transportation security screener,Q113112649,http://www.wikidata.org/entity/Q113112649
Q113130679,sufi leader,Q113130679,http://www.wikidata.org/entity/Q113130679
Q113131132,corrosion engineer,Q113131132,http://www.wikidata.org/entity/Q113131132
Q113131143,optoelectronic engineer,Q113131143,http://www.wikidata.org/entity/Q113131143
Q113141003,aerosol scientist,Q113141003,http://www.wikidata.org/entity/Q113141003
Q111520117,bohemian,Q111520117,http://www.wikidata.org/entity/Q111520117
Q111535889,chemometrician,Q111535889,http://www.wikidata.org/entity/Q111535889
Q111585724,insurance executive,Q111585724,http://www.wikidata.org/entity/Q111585724
Q111597195,Yugoslav specialist,Q111597195,http://www.wikidata.org/entity/Q111597195
Q111597957,anti-transgender activist,Q111597957,http://www.wikidata.org/entity/Q111597957
Q111610905,protocol specialist,Q111610905,http://www.wikidata.org/entity/Q111610905
Q111651501,poster,Q111651501,http://www.wikidata.org/entity/Q111651501
Q111655631,panoramist,Q111655631,http://www.wikidata.org/entity/Q111655631
Q111657278,erotic photographer,Q111657278,http://www.wikidata.org/entity/Q111657278
Q111688191,African-American environmentalist,Q111688191,http://www.wikidata.org/entity/Q111688191
Q111722431,sindonologist,Q111722431,http://www.wikidata.org/entity/Q111722431
Q111729053,trail runner,Q111729053,http://www.wikidata.org/entity/Q111729053
Q111799105,stated supply,Q111799105,http://www.wikidata.org/entity/Q111799105
Q111811568,forestry teacher,Q111811568,http://www.wikidata.org/entity/Q111811568
Q111811680,agriculture teacher,Q111811680,http://www.wikidata.org/entity/Q111811680
Q111811692,forest pathologist,Q111811692,http://www.wikidata.org/entity/Q111811692
Q111844534,regurgitation performer,Q111844534,http://www.wikidata.org/entity/Q111844534
Q111903949,patriot,Q111903949,http://www.wikidata.org/entity/Q111903949
Q111972591,Associate Investigator,Q111972591,http://www.wikidata.org/entity/Q111972591
Q111988738,mestre das obras reais,Q111988738,http://www.wikidata.org/entity/Q111988738
Q112045523,school bus aide,Q112045523,http://www.wikidata.org/entity/Q112045523
Q112049363,joint secretary,Q112049363,http://www.wikidata.org/entity/Q112049363
Q112049775,agricultural entomologist,Q112049775,http://www.wikidata.org/entity/Q112049775
Q112067425,opthalmologist,Q112067425,http://www.wikidata.org/entity/Q112067425
Q112073188,mogul skier,Q112073188,http://www.wikidata.org/entity/Q112073188
Q112078720,Mabeyn-i hümayun katibi,Q112078720,http://www.wikidata.org/entity/Q112078720
Q112080533,baptism officiant,Q112080533,http://www.wikidata.org/entity/Q112080533
Q112085625,chief executive member,Q112085625,http://www.wikidata.org/entity/Q112085625
Q112117965,dominotier,Q112117965,http://www.wikidata.org/entity/Q112117965
Q112118176,anthroposophist,Q112118176,http://www.wikidata.org/entity/Q112118176
Q112118524,Technical training,Q112118524,http://www.wikidata.org/entity/Q112118524
Q112122111,shoe salesman,Q112122111,http://www.wikidata.org/entity/Q112122111
Q112130227,hydrotherapist,Q112130227,http://www.wikidata.org/entity/Q112130227
Q112150140,statistics teacher,Q112150140,http://www.wikidata.org/entity/Q112150140
Q112180595,fitness trainer,Q112180595,http://www.wikidata.org/entity/Q112180595
Q112189993,Alexander Technique Therapist,מטפל בשיטת אלכסנדר,http://www.wikidata.org/entity/Q112189993
Q112282453,elementary school teacher,Q112282453,http://www.wikidata.org/entity/Q112282453
Q112296072,wood scientist,Q112296072,http://www.wikidata.org/entity/Q112296072
Q112299420,Drag queens in Aguascalientes city,Q112299420,http://www.wikidata.org/entity/Q112299420
Q112571461,fan of Inai Inai Baa!,Q112571461,http://www.wikidata.org/entity/Q112571461
Q112574161,abstractor,Q112574161,http://www.wikidata.org/entity/Q112574161
Q112582649,Master of Foxhounds,Q112582649,http://www.wikidata.org/entity/Q112582649
Q112583816,honorary president,Q112583816,http://www.wikidata.org/entity/Q112583816
Q112601770,jailor,Q112601770,http://www.wikidata.org/entity/Q112601770
